filing|tech_field|variable|patents|mean|std_dev|kurtosis|skewness|min|p1|p10|p25|p50|p75|p90|p99|max
2004|24|"bwd_cits"|1358|5.474963|3.557989|16.42007|2.598078|0|1|2|3|5|7|9|19|38
2004|25|"bwd_cits"|3772|5.257423|3.147275|22.90132|2.75126|0|1|2|3|5|6|9|16|43
2004|26|"bwd_cits"|3088|5.052461|3.013924|10.50838|1.860212|0|0|2|3|4|6|9|16|36
2004|27|"bwd_cits"|3946|5.259503|2.698461|6.832542|1.33915|0|0|3|4|5|6|9|14|25
2004|28|"bwd_cits"|3106|5.565357|4.870273|255.1054|11.6244|0|1|2|3|5|7|10|18|134
2004|29|"bwd_cits"|3381|5.742088|4.357579|54.40833|5.067385|0|0|2|3|5|7|10|21|68
2004|30|"bwd_cits"|1715|5.650729|3.269835|15.76017|2.1009|0|0|2|4|5|7|9|15|42
2004|31|"bwd_cits"|3913|5.392026|2.905139|7.473328|1.508087|0|1|3|3|5|7|9|15|30
2004|32|"bwd_cits"|5840|5.230137|2.927294|14.91032|2.154198|0|1|2|3|5|6|9|15|42
2004|33|"bwd_cits"|2311|5.446993|3.437586|35.75|3.718964|0|0|2|4|5|7|9|17|52
2004|34|"bwd_cits"|2323|5.710289|3.562777|38.38366|3.635128|0|0|3|4|5|7|10|18|59
2004|35|"bwd_cits"|3497|5.214184|2.936425|10.85111|1.896977|0|0|2|3|5|6|9|15|30
2005|1|"bwd_cits"|7183|5.287206|3.319111|12.90232|2.099944|0|0|2|3|5|7|9|17|41
2005|2|"bwd_cits"|6279|4.87275|3.347585|38.39093|3.096835|0|0|2|3|4|6|9|15|71
2005|3|"bwd_cits"|4468|4.521262|2.837238|11.97674|1.841397|0|0|2|3|4|6|8|14|36
2005|4|"bwd_cits"|7191|3.72257|2.476132|11.73426|1.729112|0|0|1|2|3|5|7|11|31
2005|5|"bwd_cits"|1273|4.126473|2.817097|7.30703|1.439518|0|0|1|2|4|5|8|13|25
2005|6|"bwd_cits"|8324|3.930322|2.869495|8.138788|1.517623|0|0|1|2|3|5|7|14|29
2005|7|"bwd_cits"|1112|3.645684|3.0434|6.962575|1.279709|0|0|0|1|3|5|7|13|27
2005|8|"bwd_cits"|3081|5.798767|4.36661|55.6186|4.657626|0|0|2|3|5|7|10|21|86
2005|9|"bwd_cits"|3938|6.753682|12.79298|265.4998|13.96719|0|0|2|3|5|7|11|39|326
2005|10|"bwd_cits"|5705|4.939352|3.766898|418.3067|12.3072|0|0|2|3|4|6|9|15|151
2005|11|"bwd_cits"|1162|6.144578|12.89845|126.4176|9.678235|0|0|1|2|4|6|11|66|217
2005|12|"bwd_cits"|2165|4.835104|2.66213|7.129927|1.296589|0|0|2|3|4|6|8|13|25
2005|13|"bwd_cits"|8559|6.875687|6.29067|85.28512|7.068713|0|1|3|4|6|8|11|30|123
2005|14|"bwd_cits"|5473|6.080577|9.929204|122.034|9.040771|0|0|1|2|4|7|11|43|208
2005|15|"bwd_cits"|4538|10.2175|26.68776|104.5083|7.691199|0|0|1|2|3|7|19|147|638
2005|16|"bwd_cits"|7420|7.471833|16.30048|314.4828|13.5698|0|0|1|2|4|7|13|64|544
2005|17|"bwd_cits"|3146|6.843929|11.18443|249.5166|13.04582|0|0|2|3|5|8|12|39|283
2005|18|"bwd_cits"|1232|7.466721|9.873803|69.97369|7.120152|0|0|2|4|6|8|12|70|151
2005|19|"bwd_cits"|3286|6.678941|7.311972|74.89375|6.520541|0|0|2|3|5|8|12|34|126
2005|20|"bwd_cits"|2056|5.865273|4.013219|12.99036|2.19166|0|0|2|3|5|8|10|19|38
2005|21|"bwd_cits"|2085|5.919425|4.322777|27.80797|3.440982|0|1|2|3|5|7|11|22|58
2005|22|"bwd_cits"|147|4.931973|3.868843|18.22692|2.784766|0|0|1|2|4|7|9|17|32
2005|23|"bwd_cits"|3153|6.06692|5.439588|189.6979|9.991885|0|1|2|3|5|7|10|22|129
2005|24|"bwd_cits"|1499|5.60507|4.126359|43.43211|4.425798|0|1|2|3|5|7|10|20|64
2005|25|"bwd_cits"|4080|5.452696|3.232999|20.95179|2.76259|0|1|2|3|5|7|9|16|45
2005|26|"bwd_cits"|3266|5.293632|3.2126|13.0598|2.10365|0|1|2|3|5|7|9|16|37
2005|27|"bwd_cits"|3997|5.482362|3.0392|12.24923|1.930616|0|0|3|4|5|7|9|16|37
2005|28|"bwd_cits"|3305|6.914675|14.04315|190.3141|12.64118|0|1|2|3|5|7|11|36|271
2005|29|"bwd_cits"|3506|5.959213|3.898834|56.31707|4.237551|0|1|2|4|5|7|10|18|82
2005|30|"bwd_cits"|2032|5.868602|3.27967|7.009138|1.334321|0|0|2|4|5|7|10|16|32
2005|31|"bwd_cits"|4224|5.709044|3.507221|81.55643|4.844745|0|1|3|4|5|7|10|16|87
2005|32|"bwd_cits"|6329|5.384895|3.521211|467.2523|12.26045|0|0|2|3|5|7|9|16|151
2005|33|"bwd_cits"|2567|5.371251|3.130147|14.01647|2.164819|0|1|2|3|5|7|9|16|36
2005|34|"bwd_cits"|2400|5.746666|3.412454|10.51479|1.977753|0|0|2|4|5|7|10|18.5|32
2005|35|"bwd_cits"|3687|5.20613|3.126269|20.9915|2.465668|0|0|2|3|5|7|9|16|51
2006|1|"bwd_cits"|7535|5.542933|3.667597|28.81331|3.222927|0|0|2|3|5|7|10|18|64
2006|2|"bwd_cits"|5910|5.022842|3.564029|62.8074|4.571752|0|0|2|3|4|6|9|15|78
2006|3|"bwd_cits"|4447|4.623567|2.763502|7.213162|1.310062|0|0|2|3|4|6|8|13|27
2006|4|"bwd_cits"|8279|3.848532|2.577948|13.26785|1.810187|0|0|1|2|3|5|7|12|39
2006|5|"bwd_cits"|1209|4.388751|2.853673|6.840275|1.417929|0|0|1|3|4|6|8|14|23
2006|6|"bwd_cits"|8375|4.088478|3.200964|72.8246|4.531888|0|0|1|2|4|5|8|14|79
2006|7|"bwd_cits"|1232|3.790584|3.270374|29.05144|3.046196|0|0|0|2|3|5|7|14|41
2006|8|"bwd_cits"|3294|6.005465|5.882799|134.0227|9.017875|0|0|2|3|5|7|10|24|125
2006|9|"bwd_cits"|3485|6.595983|9.722368|184.0161|11.66736|0|0|2|3|5|7|11|40|206
2006|10|"bwd_cits"|6124|5.152188|3.98454|88.23051|6.323309|0|0|2|3|4|6|9|16|85
2006|11|"bwd_cits"|1255|5.885259|11.11766|71.60526|7.500939|0|0|1|2|4|6|10|60|137
2006|12|"bwd_cits"|2121|4.836398|3.037053|63.95873|4.195958|0|0|2|3|4|6|8|14|62
2006|13|"bwd_cits"|9532|6.857637|5.861263|102.5933|7.34984|0|1|3|4|6|8|12|27|121
2006|14|"bwd_cits"|5266|6.429548|10.91092|246.6267|11.05762|0|0|1|2|4|7|12|58|359
2006|15|"bwd_cits"|4678|11.19624|27.03561|52.39864|6.076727|0|0|1|2|4|8|23|143|340
2006|16|"bwd_cits"|8343|9.268968|34.5938|462.3491|19.08232|0|0|1|2|4|7|13|97|1011
2006|17|"bwd_cits"|3261|7.264949|9.802921|118.3453|8.837948|0|0|2|3|5|8|13|41|170
2006|18|"bwd_cits"|1394|7.781922|9.600928|136.7903|9.471309|0|0|2|4|6|9|13|49|181
2006|19|"bwd_cits"|3653|8.687106|17.45959|59.96549|7.232183|0|1|2|3|5|8|13|133|172
2006|20|"bwd_cits"|2290|6.08952|3.994462|9.390586|1.780716|0|0|2|3|5|8|11|20|39
2006|21|"bwd_cits"|2121|6.432815|4.548205|16.40289|2.72052|0|1|2|4|5|8|11|23|47
2006|22|"bwd_cits"|186|4.596774|3.326193|15.8051|2.575284|0|0|1|3|4|6|8|21|27
2006|23|"bwd_cits"|3247|6.232522|5.197677|176.7682|9.009949|0|0|2|4|5|8|11|22|131
2006|24|"bwd_cits"|1628|5.809582|3.399715|10.18005|1.829387|0|1|2|4|5|7|10|17|35
2006|25|"bwd_cits"|3961|5.436001|3.375941|22.33805|2.966815|0|1|2|3|5|7|9|17|41
2006|26|"bwd_cits"|3144|5.625954|3.472547|14.52891|2.343369|0|1|2|3|5|7|10|17|40
2006|27|"bwd_cits"|4025|5.623602|2.925039|7.278839|1.402961|0|0|3|4|5|7|9|16|25
2006|28|"bwd_cits"|3038|6.728111|11.86736|189.5765|12.44797|0|1|2|3|5|7|11|28|253
2006|29|"bwd_cits"|3615|6.085754|4.171988|50.40075|4.295306|0|0|3|4|5|8|10|20|80
2006|30|"bwd_cits"|2011|5.891596|3.410721|5.993464|1.195732|0|0|2|4|5|8|10|17|27
2006|31|"bwd_cits"|4267|5.757675|3.174391|15.04516|1.995835|0|0|3|4|5|7|10|16|49
2006|32|"bwd_cits"|6532|5.635334|3.054233|10.37099|1.819258|0|1|3|4|5|7|9|16|38
2006|33|"bwd_cits"|2642|5.419758|3.247315|15.34126|2.286705|0|0|2|3|5|7|9|15|41
2006|34|"bwd_cits"|2568|6.411994|9.946959|280.7757|15.6093|0|0|3|4|5|7|10|19|195
2006|35|"bwd_cits"|3715|5.318439|3.596664|54.60641|4.56965|0|0|2|3|5|7|9|16|63
2007|1|"bwd_cits"|7814|5.755695|5.018877|414.7022|13.88186|0|0|2|3|5|7|10|18|201
2007|2|"bwd_cits"|5315|5.270743|3.579344|23.0892|2.663981|0|0|2|3|5|7|9|16|50
2007|3|"bwd_cits"|4195|4.749225|2.984069|8.648131|1.579198|0|0|2|3|4|6|8|15|28
2007|4|"bwd_cits"|8730|3.986942|2.955052|259.5941|8.064894|0|0|1|2|4|5|7|12|117
2007|5|"bwd_cits"|1141|4.463628|2.786518|4.557133|.9146131|0|0|1|3|4|6|8|12|18
2007|6|"bwd_cits"|7889|4.239067|3.571267|149.8095|6.648723|0|0|1|2|4|6|8|15|117
2007|7|"bwd_cits"|1169|3.969204|3.008961|4.764937|1.003936|0|0|0|2|4|5|8|14|20
2007|8|"bwd_cits"|3147|6.80108|7.966105|94.91231|8.226643|0|0|2|4|6|8|11|33|116
2007|9|"bwd_cits"|3701|7.147257|11.45358|229.1119|13.14926|0|0|2|4|5|8|11|43|250
2007|10|"bwd_cits"|6031|5.29995|3.754497|34.2137|3.739214|0|0|2|3|5|7|9|17|52
2007|11|"bwd_cits"|1310|7.10916|16.07073|114.8486|9.032658|0|0|1|2|4|7|12|63|266
2007|12|"bwd_cits"|2012|4.829026|2.980392|10.28033|1.75554|0|0|2|3|4|6|8|15|32
2007|13|"bwd_cits"|9786|6.792459|5.678128|86.98351|6.758077|0|1|3|4|6|8|11|26|134
2007|14|"bwd_cits"|5113|7.083513|13.93194|177.3075|10.62506|0|0|1|2|4|7|12|58|353
2007|15|"bwd_cits"|4568|11.35858|26.78185|47.94299|5.907811|0|0|1|2|4|8|22|148|374
2007|16|"bwd_cits"|7719|9.192253|29.20994|451.5577|17.66816|0|0|1|2|4|8|15|102|998
2007|17|"bwd_cits"|3096|7.70155|9.971627|54.59496|6.043633|0|1|2|3|5|9|15|55|137
2007|18|"bwd_cits"|1314|7.821157|8.853507|52.90828|6.089502|0|0|2|4|6|9|13|58|108
2007|19|"bwd_cits"|3754|8.624401|12.94097|54.60944|6.312931|0|1|2|4|6|9|15|71|178
2007|20|"bwd_cits"|2301|6.603651|4.267498|11.35767|1.97751|0|0|2|4|6|9|12|20|42
2007|21|"bwd_cits"|2071|6.81748|8.996967|224.6684|12.89304|0|0|2|4|5|8|11|23|200
2007|22|"bwd_cits"|175|4.657143|3.662036|11.33407|2.430935|0|0|2|2|4|6|8|22|24
2007|23|"bwd_cits"|3229|6.705172|9.528431|481.8343|19.64081|0|0|3|4|5|8|11|23|249
2007|24|"bwd_cits"|1663|5.9092|3.834991|20.11786|2.796202|0|0|2|4|5|7|10|18|42
2007|25|"bwd_cits"|4035|5.567534|5.14857|699.8409|20.22737|0|1|2|3|5|7|9|16|208
2007|26|"bwd_cits"|3282|5.729738|3.525208|23.52144|2.891221|0|1|2|4|5|7|10|18|50
2007|27|"bwd_cits"|4403|5.727913|3.155663|21.92691|2.437189|0|0|3|4|5|7|9|15|52
2007|28|"bwd_cits"|2740|6.589781|6.944176|121.1478|8.572174|0|0|2|4|5|8|11|29|141
2007|29|"bwd_cits"|3608|6.359756|5.645646|297.3726|12.51282|0|1|3|4|5|8|11|24|158
2007|30|"bwd_cits"|2062|6.167313|3.328474|5.85417|1.017779|0|0|3|4|6|8|11|16|31
2007|31|"bwd_cits"|4221|5.723999|3.185105|13.09941|1.974388|0|0|3|4|5|7|10|16|41
2007|32|"bwd_cits"|6626|5.725023|3.593432|75.5355|5.169305|0|0|3|4|5|7|9|16|77
2007|33|"bwd_cits"|2645|5.400756|3.310073|23.95279|2.712335|0|0|2|3|5|7|9|16|48
2007|34|"bwd_cits"|2740|6.427372|10.82373|378.9383|18.13209|0|0|3|4|5|7|10|19|250
2007|35|"bwd_cits"|3867|5.32092|3.162062|18.18598|2.238863|0|0|2|3|5|7|9|16|44
2008|1|"bwd_cits"|8193|6.037349|4.037945|42.32815|3.84018|0|0|2|4|5|8|11|19|82
2008|2|"bwd_cits"|4869|5.711851|5.045494|774.3226|20.56087|0|0|2|4|5|7|9|17|219
2008|3|"bwd_cits"|3979|4.742146|3.221637|24.2464|2.562359|0|0|1|3|4|6|9|15|48
2008|4|"bwd_cits"|9027|3.864628|2.598568|6.836244|1.224488|0|0|1|2|3|5|7|12|28
2008|5|"bwd_cits"|1036|4.417953|2.755061|5.143778|.998133|0|0|1|3|4|6|8|13|20
2008|6|"bwd_cits"|7460|4.437265|3.229557|45.18502|3.245557|0|0|1|2|4|6|8|14|77
2008|7|"bwd_cits"|1237|4.213419|3.121288|21.36356|2.177843|0|0|0|2|4|6|8|13|42
2008|8|"bwd_cits"|3090|6.888026|6.88417|94.39784|7.761089|0|0|2|4|6|8|11|29|125
2008|9|"bwd_cits"|3449|8.23717|13.88194|129.931|10.07399|0|1|3|4|6|8|12|53|250
2008|10|"bwd_cits"|6136|5.464961|3.767239|195.3316|7.792842|0|0|2|3|5|7|9|16|121
2008|11|"bwd_cits"|1274|6.196232|9.969748|76.39874|7.222971|0|0|1|2|4|7|11|43|140
2008|12|"bwd_cits"|2133|5.007501|3.009357|18.26085|2.192288|0|0|2|3|5|6|9|14|40
2008|13|"bwd_cits"|9031|7.115713|5.309325|125.4725|6.47517|0|1|3|4|6|9|12|26|170
2008|14|"bwd_cits"|4569|8.516962|18.9508|357.8561|15.34745|0|0|1|3|5|9|16|71|590
2008|15|"bwd_cits"|4472|10.34996|21.5856|43.98946|5.51642|0|0|1|2|4|8|21|109|301
2008|16|"bwd_cits"|7273|9.041248|24.80956|722.6842|21.19876|0|0|1|3|5|8|16|85|996
2008|17|"bwd_cits"|3038|9.388084|16.04621|263.5031|12.95424|0|1|2|4|6|10|17|63|408
2008|18|"bwd_cits"|1308|8.206422|10.59378|158.132|9.807753|0|0|3|4|6|9|14|53|223
2008|19|"bwd_cits"|3587|10.35378|17.12561|64.29461|6.941686|0|1|2|4|6|10|18|80|218
2008|20|"bwd_cits"|2192|7.205748|5.044947|15.10449|2.481233|0|0|3|4|6|9|13|25|55
2008|21|"bwd_cits"|1999|6.984993|6.676327|433.6257|15.1706|0|1|2|4|6|9|12|25|210
2008|22|"bwd_cits"|153|5.294117|9.300454|119.1549|10.26412|0|0|1|2|4|6|9|15|113
2008|23|"bwd_cits"|3246|7.168823|6.952524|195.3327|10.3787|0|1|3|4|6|9|12|29|181
2008|24|"bwd_cits"|1779|6.612704|5.122797|78.02332|5.946436|0|0|3|4|6|8|11|28|100
2008|25|"bwd_cits"|3868|5.879524|4.041927|140.8058|7.389551|0|1|3|4|5|7|10|18|108
2008|26|"bwd_cits"|3206|6.002495|3.357622|10.67144|1.863793|0|1|3|4|5|7|10|17|36
2008|27|"bwd_cits"|4517|6.125526|3.479467|73.6242|4.285773|0|0|3|4|6|8|10|17|86
2008|28|"bwd_cits"|2798|8.596855|16.30161|77.55636|8.03688|0|1|3|4|6|8|12|94|201
2008|29|"bwd_cits"|3706|6.433621|4.420238|72.01298|5.216397|0|1|3|4|6|8|11|21|99
2008|30|"bwd_cits"|2153|6.466791|3.641323|13.37341|1.838714|0|0|3|4|6|8|11|18|45
2008|31|"bwd_cits"|4300|5.817442|3.058919|9.379448|1.539018|0|0|3|4|5|7|10|15.5|37
2008|32|"bwd_cits"|6729|5.761332|3.254072|85.56231|4.449775|0|1|3|4|5|7|10|16|93
2008|33|"bwd_cits"|2650|5.850566|3.674611|23.90224|3.092693|0|0|3|4|5|7|10|19|53
2008|34|"bwd_cits"|2651|6.464353|6.505075|335.757|14.59253|0|0|3|4|5|8|11|21|173
2008|35|"bwd_cits"|4038|5.708519|3.826039|26.91845|3.292987|0|0|2|4|5|7|9|20|59
2009|1|"bwd_cits"|8111|5.978794|4.286335|117.8241|6.964951|0|0|2|4|5|7|10|19|101
2009|2|"bwd_cits"|4045|5.705068|3.380105|16.69369|2.176986|0|0|2|4|5|7|10|16|41
2009|3|"bwd_cits"|3490|4.929226|2.981817|15.74811|1.90812|0|0|2|3|5|6|8|13|41
2009|4|"bwd_cits"|8655|3.967302|2.739472|37.5039|2.351063|0|0|1|2|4|5|7|12|67
2009|5|"bwd_cits"|973|4.726619|3.492096|46.47927|4.010906|0|0|1|3|4|6|9|14|54
2009|6|"bwd_cits"|7399|4.598594|3.439231|139.146|5.716601|0|0|1|2|4|6|8|14|112
2009|7|"bwd_cits"|1264|4.197785|3.086578|9.16672|1.421281|0|0|0|2|4|6|8|14|31
2009|8|"bwd_cits"|3293|6.809596|9.739804|1785.47|36.95956|0|0|2|4|6|8|11|22|486
2009|9|"bwd_cits"|3005|9.485857|16.80877|62.978|7.097564|0|0|3|4|6|9|13|102|204
2009|10|"bwd_cits"|5876|5.514125|4.778637|1247.997|24.67011|0|0|2|3|5|7|10|17|254
2009|11|"bwd_cits"|1234|6.901945|13.41402|118.8484|8.993561|0|0|1|2|4|7|13|60|221
2009|12|"bwd_cits"|1881|5.291335|5.107584|622.481|19.53732|0|0|2|3|5|7|9|16|173
2009|13|"bwd_cits"|9366|7.195387|5.637629|86.7049|6.346082|0|1|3|4|6|9|12|26|122
2009|14|"bwd_cits"|4535|8.415215|15.80471|254.8851|12.23578|0|0|2|3|5|9|16|62|463
2009|15|"bwd_cits"|4185|10.27264|27.55612|427.4183|15.31016|0|0|1|2|4|8|20|110|988
2009|16|"bwd_cits"|6714|9.357016|24.69841|447.4984|15.73543|0|0|1|3|5|8|16|103|984
2009|17|"bwd_cits"|3061|9.337471|15.50718|330.0327|14.33211|0|1|2|3|6|11|17|60|421
2009|18|"bwd_cits"|1171|8.278395|10.59298|147.3752|10.06345|0|0|2|4|7|10|14|37|183
2009|19|"bwd_cits"|3426|10.28663|18.94298|171.1256|10.42312|0|1|3|4|6|10|18|90|485
2009|20|"bwd_cits"|2279|7.06889|5.705618|277.4893|10.92027|0|0|3|4|6|9|12|24|167
2009|21|"bwd_cits"|1939|7.241362|7.293955|102.6909|7.655294|0|0|2|4|6|9|13|30|145
2009|22|"bwd_cits"|198|4.959596|3.477029|7.550435|1.547017|0|0|1|2|4|7|10|18|24
2009|23|"bwd_cits"|3101|7.097711|7.307296|214.4396|11.71898|0|1|3|4|6|9|12|25|175
2009|24|"bwd_cits"|1652|6.210654|3.569734|7.673146|1.553826|0|0|3|4|5|8|11|18|29
2009|25|"bwd_cits"|3745|6.047263|4.161941|84.86747|6.15654|0|1|3|4|5|7|10|19|89
2009|26|"bwd_cits"|2956|5.987822|3.426362|14.3064|2.22663|0|1|3|4|5|7|10|18|41
2009|27|"bwd_cits"|4324|6.138992|3.224195|7.17412|1.329162|0|0|3|4|6|8|10|16|32
2009|28|"bwd_cits"|2336|8.442637|15.98758|92.02498|8.754852|0|1|3|4|6|8|12|86|215
2009|29|"bwd_cits"|3463|6.580133|7.016229|275.5675|13.66475|0|0|3|4|5|8|11|22|165
2009|30|"bwd_cits"|2384|6.302852|3.471927|10.1208|1.547217|0|0|3|4|6|8|10|18|37
2009|31|"bwd_cits"|3875|5.92|3.446965|31.95966|3.270065|0|1|3|4|5|7|10|17|54
2009|32|"bwd_cits"|5737|5.945093|3.234978|9.586617|1.797658|0|1|3|4|5|7|10|17|30
2009|33|"bwd_cits"|2348|5.673339|3.501199|40.37684|4.052556|0|1|3|4|5|7|9|17|53
2009|34|"bwd_cits"|2481|6.301491|5.626066|350.4083|13.96213|0|0|3|4|5|8|10|21|172
2009|35|"bwd_cits"|3877|5.64096|3.18359|11.23326|1.699748|0|0|2|4|5|7|9|16|43
2010|1|"bwd_cits"|9263|6.44532|4.806514|390.422|11.79383|0|0|3|4|6|8|11|20|208
2010|2|"bwd_cits"|4116|5.900389|4.156629|109.4318|6.334689|0|0|2|3.5|5|7|10|17|102
2010|3|"bwd_cits"|3582|5.011725|3.098382|27.11759|2.47603|0|0|2|3|5|6|9|14|56
2010|4|"bwd_cits"|9080|4.111564|2.832202|51.30433|2.967362|0|0|1|2|4|6|8|12|74
2010|5|"bwd_cits"|1041|4.847262|3.24759|11.61105|1.963352|0|0|2|3|4|6|8|16|29
2010|6|"bwd_cits"|7742|4.9783|4.110229|54.65121|4.461346|0|0|1|3|4|6|9|19|92
2010|7|"bwd_cits"|1342|4.839046|4.864398|288.2714|12.55133|0|0|0|3|4|6|9|15|125
2010|8|"bwd_cits"|3518|7.632177|13.02769|565.3239|19.82141|0|0|3|4|6|9|12|29|475
2010|9|"bwd_cits"|3111|8.455159|9.098841|43.8166|5.234606|0|0|3|4|6|9|14|49|126
2010|10|"bwd_cits"|6038|6.037761|4.798255|76.55653|5.983425|0|0|2|3|5|8|10|20|88
2010|11|"bwd_cits"|1174|8.591142|16.41231|85.56527|7.623066|0|0|1|2|5|9|18|74|240
2010|12|"bwd_cits"|1746|5.243413|4.949577|246.1286|11.57699|0|0|2|3|5|6|9|18|129
2010|13|"bwd_cits"|9304|8.129191|7.580055|81.01329|6.734341|0|1|3|5|7|9|14|34|173
2010|14|"bwd_cits"|4241|11.82598|22.2564|237.236|11.78281|0|0|2|4|7|13|22|84|631
2010|15|"bwd_cits"|3968|15.60232|34.0813|221.1263|10.32743|0|0|1|3|6|14|35|149|1023
2010|16|"bwd_cits"|6357|12.88265|32.1172|433.7216|16.06115|0|0|2|3|6|11|22|142|1013
2010|17|"bwd_cits"|3108|12.45721|13.55414|30.06757|4.179755|0|1|3|5|9|14|26|72|171
2010|18|"bwd_cits"|1198|10.99666|34.7423|600.0307|22.34493|0|0|3|5|7|11|16|60|1011
2010|19|"bwd_cits"|3481|13.55702|21.62627|109.2474|7.915273|0|1|3|5|8|14|26|103|481
2010|20|"bwd_cits"|2456|7.882329|5.585441|68.55041|4.908718|0|1|3|4|7|10|14|27|114
2010|21|"bwd_cits"|2086|8.298657|7.082011|113.8008|6.721787|0|1|3|4|7|10|15|35|161
2010|22|"bwd_cits"|153|5.692811|9.627456|106.278|9.493086|0|0|1|3|4|6|10|25|114
2010|23|"bwd_cits"|3105|7.868277|6.649818|83.67403|6.45614|0|1|3|4|7|10|13|32|128
2010|24|"bwd_cits"|1684|6.992874|4.742064|19.3919|3.052157|0|1|3|4|6|9|12|27|46
2010|25|"bwd_cits"|3655|6.622709|4.453085|42.17497|4.141313|0|1|3|4|6|8|11|24|83
2010|26|"bwd_cits"|3175|6.496063|3.891798|19.15677|2.692189|0|1|3|4|6|8|11|20|48
2010|27|"bwd_cits"|4852|6.461872|4.456111|396.7781|13.23526|0|0|3|4|6|8|11|17|153
2010|28|"bwd_cits"|2051|8.776694|12.12632|298.5987|13.13332|0|1|3|4|6|9|15|51|341
2010|29|"bwd_cits"|3753|7.321076|6.428716|68.48105|6.304741|0|1|3|4|6|9|12|32|112
2010|30|"bwd_cits"|2643|6.503216|3.647546|14.28088|1.868357|0|0|3|4|6|8|11|18|46
2010|31|"bwd_cits"|4127|6.202811|3.602029|29.61109|3.24621|0|1|3|4|6|8|10|18|54
2010|32|"bwd_cits"|6034|6.139543|3.318761|12.85622|2.007934|0|1|3|4|6|8|10|17|40
2010|33|"bwd_cits"|2523|6.218787|4.586867|47.46434|5.099926|0|1|3|4|5|7|10|21|67
2010|34|"bwd_cits"|2810|7.074377|8.035464|195.2502|11.56631|0|0|3|4|6|8|11|29|166
2010|35|"bwd_cits"|4294|5.870284|3.731582|24.17246|3.024323|0|0|2|4|5|7|10|19|53
2011|1|"bwd_cits"|10433|6.468513|7.214969|2238.743|39.33423|0|0|3|4|6|8|11|19|428
2011|2|"bwd_cits"|4042|5.593271|4.010174|194.2137|7.544951|0|0|2|3|5|7|10|18|124
2011|3|"bwd_cits"|3361|5.010414|3.138691|24.68435|2.382187|0|0|2|3|5|7|9|15|54
2011|4|"bwd_cits"|9659|4.11554|2.695437|7.045895|1.086728|0|0|1|2|4|6|8|12|30
2011|5|"bwd_cits"|891|4.832772|2.900229|4.90002|.9912274|0|0|2|3|4|7|9|14|22
2011|6|"bwd_cits"|8553|4.996025|3.735713|40.96246|3.737915|0|0|1|3|4|7|9|17|71
2011|7|"bwd_cits"|1444|4.6482|3.076219|5.000142|.8875642|0|0|0|3|4|6|8|14|20
2011|8|"bwd_cits"|3214|7.30585|8.600776|214.5589|11.70906|0|0|2|4|6|9|12|33|212
2011|9|"bwd_cits"|3175|8.566299|10.75821|53.92284|6.283263|0|0|3|4|6|9|13|70|157
2011|10|"bwd_cits"|6332|6.132976|5.099856|178.1439|9.405926|0|0|2|4|5|8|10|20|132
2011|11|"bwd_cits"|1186|9.203204|17.18605|56.63059|6.271937|0|0|1|3|5|9|19|99|241
2011|12|"bwd_cits"|1745|5.567908|3.527432|10.52178|1.906776|0|0|2|3|5|7|10|19|32
2011|13|"bwd_cits"|9459|8.306058|8.770656|158.7645|9.345843|0|1|3|5|7|9|14|40|249
2011|14|"bwd_cits"|3900|14.63769|32.91326|283.4492|13.14811|0|0|2|4|8|14|29|137|999
2011|15|"bwd_cits"|3798|15.68878|34.46671|166.2136|9.404027|0|0|1|3|6|13|36|165|918
2011|16|"bwd_cits"|6250|13.7896|38.363|325.9546|15.09266|0|0|2|4|7|12|25|131|1000
2011|17|"bwd_cits"|3040|13.32533|14.7267|36.07015|4.720772|0|1|4|6|9|15|26|69|179
2011|18|"bwd_cits"|1217|9.073953|12.20337|259.4389|12.89131|0|0|3|4|7|10|15|42|291
2011|19|"bwd_cits"|3457|15.52734|31.72871|77.09921|7.704915|0|1|3|5|8|14|28|139|481
2011|20|"bwd_cits"|2548|8.032182|5.678929|45.0761|4.145524|0|1|3|5|7|10|14|26|90
2011|21|"bwd_cits"|2149|8.395533|7.263394|40.22147|4.700503|0|1|3|4|7|10|15|38|107
2011|22|"bwd_cits"|174|6.258621|7.850983|29.89138|4.681228|0|0|1|3|5|7|9|46|67
2011|23|"bwd_cits"|3237|7.969107|7.739719|81.42218|7.133108|0|1|3|4|7|9|13|36|136
2011|24|"bwd_cits"|1895|6.826385|4.357074|102.9944|5.850133|0|1|3|4|6|9|12|20|97
2011|25|"bwd_cits"|3790|7.002638|5.058903|60.9378|5.234194|0|1|3|4|6|9|12|26|96
2011|26|"bwd_cits"|3323|6.499548|4.102419|34.93171|3.436454|0|0|3|4|6|8|11|20|74
2011|27|"bwd_cits"|5297|6.464414|3.390874|7.743498|1.403139|0|0|3|4|6|8|11|17|37
2011|28|"bwd_cits"|2204|9.190109|13.30097|201.274|11.39384|0|1|3|4|7|10|15|59|291
2011|29|"bwd_cits"|3899|7.659913|7.9578|469.9652|15.79535|0|1|3|4|6|9|13|30|292
2011|30|"bwd_cits"|2608|6.618098|3.507|7.083272|1.318995|0|0|3|4|6|8|11|17|35
2011|31|"bwd_cits"|4049|6.43023|4.095287|174.8618|7.593264|0|1|3|4|6|8|11|19|122
